State,County,Offense Category,count,State_Upper,County_Upper,state_name,county_name,fips
Colorado,EAGLE,Fraud Offenses,94,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,Homicide Offenses,3,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,Human Trafficking,5,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,Kidnapping/Abduction,93,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,Larceny/Theft Offenses,168,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,Motor Vehicle Theft,40,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,Robbery,20,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,Sex Offenses,175,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EAGLE,"Sex Offenses, Non-forcible",2,COLORADO,EAGLE,COLORADO,EAGLE,08037
Colorado,EL PASO,Arson,487,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Assault Offenses,34270,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Bribery,9,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Burglary/Breaking & Entering,7939,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Counterfeiting/Forgery,902,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Destruction/Damage/Vandalism of Property,15127,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Embezzlement,1,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Extortion/Blackmail,630,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Fraud Offenses,8523,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Homicide Offenses,295,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Human Trafficking,65,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Kidnapping/Abduction,2486,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Larceny/Theft Offenses,21169,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Motor Vehicle Theft,9612,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Robbery,2570,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Sex Offenses,4753,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,"Sex Offenses, Non-forcible",107,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,EL PASO,Stolen Property Offenses,1916,COLORADO,EL PASO,COLORADO,EL PASO,08041
Colorado,ELBERT,Arson,2,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Assault Offenses,259,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Burglary/Breaking & Entering,8,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Counterfeiting/Forgery,2,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Destruction/Damage/Vandalism of Property,40,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Extortion/Blackmail,4,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Fraud Offenses,12,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Homicide Offenses,5,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Kidnapping/Abduction,12,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Larceny/Theft Offenses,15,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Motor Vehicle Theft,23,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Robbery,1,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,Sex Offenses,22,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,ELBERT,"Sex Offenses, Non-forcible",2,COLORADO,ELBERT,COLORADO,ELBERT,08039
Colorado,FREMONT,Arson,21,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Assault Offenses,2357,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Bribery,1,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Burglary/Breaking & Entering,239,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Counterfeiting/Forgery,38,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Destruction/Damage/Vandalism of Property,812,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Extortion/Blackmail,9,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Fraud Offenses,240,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Homicide Offenses,16,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Kidnapping/Abduction,66,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Larceny/Theft Offenses,1017,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Motor Vehicle Theft,165,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Robbery,32,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Sex Offenses,176,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,"Sex Offenses, Non-forcible",4,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,FREMONT,Stolen Property Offenses,29,COLORADO,FREMONT,COLORADO,FREMONT,08043
Colorado,GARFIELD,Arson,29,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Assault Offenses,2733,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Burglary/Breaking & Entering,249,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Counterfeiting/Forgery,43,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Destruction/Damage/Vandalism of Property,828,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Extortion/Blackmail,17,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Fraud Offenses,363,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Homicide Offenses,10,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Kidnapping/Abduction,130,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Larceny/Theft Offenses,776,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Motor Vehicle Theft,249,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Robbery,31,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Sex Offenses,440,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,"Sex Offenses, Non-forcible",5,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GARFIELD,Stolen Property Offenses,76,COLORADO,GARFIELD,COLORADO,GARFIELD,08045
Colorado,GILPIN,Arson,1,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Assault Offenses,430,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Burglary/Breaking & Entering,26,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Counterfeiting/Forgery,24,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Destruction/Damage/Vandalism of Property,99,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Extortion/Blackmail,1,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Fraud Offenses,131,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Homicide Offenses,1,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Kidnapping/Abduction,17,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Larceny/Theft Offenses,277,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Motor Vehicle Theft,54,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Robbery,20,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Sex Offenses,25,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GILPIN,Stolen Property Offenses,67,COLORADO,GILPIN,COLORADO,GILPIN,08047
Colorado,GRAND,Arson,1,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Assault Offenses,410,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Bribery,1,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Burglary/Breaking & Entering,65,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Counterfeiting/Forgery,4,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Destruction/Damage/Vandalism of Property,106,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Extortion/Blackmail,2,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Fraud Offenses,43,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Homicide Offenses,5,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Kidnapping/Abduction,13,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Larceny/Theft Offenses,117,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Motor Vehicle Theft,31,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Robbery,3,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Sex Offenses,73,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,"Sex Offenses, Non-forcible",5,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GRAND,Stolen Property Offenses,8,COLORADO,GRAND,COLORADO,GRAND,08049
Colorado,GUNNISON,Arson,1,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Assault Offenses,579,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Burglary/Breaking & Entering,22,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Counterfeiting/Forgery,5,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Destruction/Damage/Vandalism of Property,155,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Embezzlement,2,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Extortion/Blackmail,12,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Fraud Offenses,35,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Homicide Offenses,2,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Kidnapping/Abduction,4,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Larceny/Theft Offenses,102,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Motor Vehicle Theft,23,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Robbery,6,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,GUNNISON,Sex Offenses,40,COLORADO,GUNNISON,COLORADO,GUNNISON,08051
Colorado,HINSDALE,Assault Offenses,11,COLORADO,HINSDALE,COLORADO,HINSDALE,08053
Colorado,HINSDALE,Destruction/Damage/Vandalism of Property,1,COLORADO,HINSDALE,COLORADO,HINSDALE,08053
Colorado,HINSDALE,Larceny/Theft Offenses,1,COLORADO,HINSDALE,COLORADO,HINSDALE,08053
Colorado,HINSDALE,Sex Offenses,1,COLORADO,HINSDALE,COLORADO,HINSDALE,08053
Colorado,HUERFANO,Arson,1,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Assault Offenses,129,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Burglary/Breaking & Entering,32,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Counterfeiting/Forgery,3,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Destruction/Damage/Vandalism of Property,39,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Extortion/Blackmail,5,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Fraud Offenses,5,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Kidnapping/Abduction,4,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Larceny/Theft Offenses,45,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Motor Vehicle Theft,33,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Robbery,6,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Sex Offenses,15,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,"Sex Offenses, Non-forcible",2,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,HUERFANO,Stolen Property Offenses,2,COLORADO,HUERFANO,COLORADO,HUERFANO,08055
Colorado,JACKSON,Arson,1,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Assault Offenses,35,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Burglary/Breaking & Entering,16,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Counterfeiting/Forgery,1,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Destruction/Damage/Vandalism of Property,4,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Fraud Offenses,1,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Kidnapping/Abduction,3,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Larceny/Theft Offenses,3,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Motor Vehicle Theft,3,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,Sex Offenses,1,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JACKSON,"Sex Offenses, Non-forcible",1,COLORADO,JACKSON,COLORADO,JACKSON,08057
Colorado,JEFFERSON,Arson,142,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Assault Offenses,23279,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Burglary/Breaking & Entering,2123,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Counterfeiting/Forgery,441,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Destruction/Damage/Vandalism of Property,7081,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Embezzlement,13,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Extortion/Blackmail,122,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Fraud Offenses,2229,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Homicide Offenses,96,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Human Trafficking,25,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Kidnapping/Abduction,719,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Larceny/Theft Offenses,5105,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Motor Vehicle Theft,1947,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Robbery,1888,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Sex Offenses,1732,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,"Sex Offenses, Non-forcible",72,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,JEFFERSON,Stolen Property Offenses,6509,COLORADO,JEFFERSON,COLORADO,JEFFERSON,08059
Colorado,KIOWA,Arson,1,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Assault Offenses,18,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Burglary/Breaking & Entering,3,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Destruction/Damage/Vandalism of Property,5,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Fraud Offenses,7,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Larceny/Theft Offenses,8,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Motor Vehicle Theft,6,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Sex Offenses,7,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIOWA,Stolen Property Offenses,3,COLORADO,KIOWA,COLORADO,KIOWA,08061
Colorado,KIT CARSON,Assault Offenses,221,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Burglary/Breaking & Entering,2,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Counterfeiting/Forgery,3,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Destruction/Damage/Vandalism of Property,16,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Fraud Offenses,4,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Homicide Offenses,1,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Kidnapping/Abduction,6,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Larceny/Theft Offenses,6,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Motor Vehicle Theft,5,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,Sex Offenses,15,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,KIT CARSON,"Sex Offenses, Non-forcible",3,COLORADO,KIT CARSON,COLORADO,KIT CARSON,08063
Colorado,LA PLATA,Arson,9,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Assault Offenses,1282,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Bribery,1,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Burglary/Breaking & Entering,87,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Counterfeiting/Forgery,15,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Destruction/Damage/Vandalism of Property,357,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Extortion/Blackmail,5,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Fraud Offenses,181,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Homicide Offenses,2,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Kidnapping/Abduction,28,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Larceny/Theft Offenses,436,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Motor Vehicle Theft,105,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Robbery,25,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Sex Offenses,102,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,"Sex Offenses, Non-forcible",2,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LA PLATA,Stolen Property Offenses,9,COLORADO,LA PLATA,COLORADO,LA PLATA,08067
Colorado,LAKE,Arson,5,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Assault Offenses,275,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Bribery,5,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Burglary/Breaking & Entering,29,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Destruction/Damage/Vandalism of Property,52,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Fraud Offenses,3,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Homicide Offenses,2,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Kidnapping/Abduction,3,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Larceny/Theft Offenses,35,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Motor Vehicle Theft,10,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Robbery,1,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,Sex Offenses,18,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LAKE,"Sex Offenses, Non-forcible",3,COLORADO,LAKE,COLORADO,LAKE,08065
Colorado,LARIMER,Arson,146,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Assault Offenses,13407,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Bribery,7,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Burglary/Breaking & Entering,1384,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Counterfeiting/Forgery,335,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Destruction/Damage/Vandalism of Property,4032,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Embezzlement,23,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Extortion/Blackmail,133,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Fraud Offenses,3443,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Homicide Offenses,58,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Human Trafficking,25,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Kidnapping/Abduction,580,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Larceny/Theft Offenses,4790,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Motor Vehicle Theft,1269,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Robbery,475,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Sex Offenses,1401,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,"Sex Offenses, Non-forcible",58,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LARIMER,Stolen Property Offenses,2206,COLORADO,LARIMER,COLORADO,LARIMER,08069
Colorado,LAS ANIMAS,Arson,25,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Assault Offenses,999,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Bribery,3,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Burglary/Breaking & Entering,146,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Counterfeiting/Forgery,16,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Destruction/Damage/Vandalism of Property,146,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Embezzlement,1,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Extortion/Blackmail,2,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Fraud Offenses,70,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Homicide Offenses,5,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Kidnapping/Abduction,13,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Larceny/Theft Offenses,204,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Motor Vehicle Theft,68,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Robbery,23,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Sex Offenses,64,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,"Sex Offenses, Non-forcible",6,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LAS ANIMAS,Stolen Property Offenses,3,COLORADO,LAS ANIMAS,COLORADO,LAS ANIMAS,08071
Colorado,LINCOLN,Arson,2,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Assault Offenses,93,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Burglary/Breaking & Entering,3,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Destruction/Damage/Vandalism of Property,22,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Fraud Offenses,1,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Kidnapping/Abduction,4,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Larceny/Theft Offenses,8,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Motor Vehicle Theft,22,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LINCOLN,Sex Offenses,7,COLORADO,LINCOLN,COLORADO,LINCOLN,08073
Colorado,LOGAN,Arson,20,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Assault Offenses,955,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Bribery,45,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Burglary/Breaking & Entering,194,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Counterfeiting/Forgery,28,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Destruction/Damage/Vandalism of Property,434,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Extortion/Blackmail,3,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Fraud Offenses,232,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Homicide Offenses,3,COLORADO,LOGAN,COLORADO,LOGAN,08075
Colorado,LOGAN,Kidnapping/Abduction,58,COLORADO,LOGAN,COLORADO,LOGAN,08075
